"Amplitude","X"
-126.116913,1759
-122.434563,1760
-116.865227,1761
-109.494728,1762
-100.436676,1763
-89.830673,1764
-77.840179,1765
-64.649994,1766
-50.463406,1767
-35.499069,1768
-19.987608,1769
-4.168096,1770
11.715657,1771
27.418844,1772
42.699448,1773
57.321957,1774
71.061005,1775
83.704849,1776
95.058609,1777
104.947311,1778
113.218536,1779
119.744812,1780
124.425560,1781
127.188622,1782
127.991432,1783
126.821609,1784
123.697174,1785
118.666298,1786
111.806511,1787
103.223534,1788
93.049652,1789
81.441666,1790
68.578484,1791
54.658356,1792
39.895821,1793
24.518402,1794
8.763100,1795
-7.127261,1796
-22.907776,1797
-38.335232,1798
-53.171852,1799
-67.188980,1800
-80.170578,1801
-91.916565,1802
-102.245911,1803
-110.999420,1804
-118.042183,1805
-123.265656,1806
-126.589325,1807
-127.961975,1808
-127.362442,1809
-124.799973,1810
-120.314056,1811
-113.973839,1812
-105.877022,1813
-96.148407,1814
-84.937935,1815
-72.418373,1816
-58.782688,1817
-44.241032,1818
-29.017519,1819
-13.346783,1820
2.529657,1821
18.367109,1822
33.921482,1823
48.953053,1824
63.230145,1825
76.532722,1826
88.655754,1827
99.412407,1828
108.636894,1829
116.187042,1830
121.946495,1831
125.826477,1832
127.767189,1833
127.738731,1834
125.741531,1835
121.806374,1836
115.993912,1837
108.393723,1838
99.122940,1839
88.324463,1840
76.164703,1841
62.831074,1842
48.529079,1843
33.479145,1844
17.913221,1845
2.071215,1846
-13.802713,1847
-29.463911,1848
-44.671005,1849
-59.189617,1850
-72.795990,1851
-85.280411,1852
-96.450470,1853
-106.134010,1854
-114.181793,1855
-120.469780,1856
-124.901062,1857
-127.407333,1858
-127.949982,1859
-126.520630,1860
-123.141312,1861
-117.864120,1862
-110.770370,1863
-101.969414,1864
-91.596870,1865
-79.812622,1866
-66.798279,1867
-52.754429,1868
-37.897514,1869
-22.456516,1870
-6.669412,1871
9.220484,1872
24.968269,1873
40.331242,1874
55.072617,1875
68.965202,1876
81.794876,1877
93.363914,1878
103.494003,1879
112.029022,1880
118.837418,1881
123.814270,1882
126.882866,1883
127.995918,1884
127.136261,1885
124.317154,1886
119.582047,1887
113.003914,1888
104.684135,1889
94.750938,1890
83.357422,1891
70.679184,1892
56.911621,1893
42.266922,1894
26.970797,1895
11.258991,1896
-4.626341,1897
-20.440371,1898
-35.939369,1899
-50.884460,1900
-65.045311,1901
-78.203667,1902
-90.156731,1903
-100.720276,1904
-109.731499,1905
-117.051521,1906
-122.567513,1907
-126.194466,1908
-127.876480,1909
-127.587639,1910
-125.332382,1911
-121.145477,1912
-115.091446,1913
-107.263603,1914
-97.782593,1915
-86.794533,1916
-74.468773,1917
-60.995281,1918
-46.581722,1919
-31.450232,1920
-15.834023,1921
0.026221,1922
15.886063,1923
31.501064,1924
46.630566,1925
61.041382,1926
74.511421,1927
86.833069,1928
97.816422,1929
107.292213,1930
115.114388,1931
121.162399,1932
125.343025,1933
127.591835,1934
127.874168,1935
126.185677,1936
122.552383,1937
117.030289,1938
109.704491,1939
100.687904,1940
90.119499,1941
78.162148,1942
65.000137,1943
50.836334,1944
35.889034,1945
20.388599,1946
4.573932,1947
-11.311230,1948
-27.022060,1949
-42.316422,1950
-56.958591,1951
-70.722900,1952
-83.397217,1953
-94.786194,1954
-104.714302,1955
-113.028534,1956
-119.600739,1957
-124.329636,1958
-127.142334,1959
-127.995483,1960
-126.875938,1961
-123.800957,1962
-118.817924,1963
-112.003639,1964
-103.463135,1965
-93.328026,1966
-81.754532,1967
-68.921013,1968
-55.025272,1969
-40.281464,1970
-24.916832,1971
-9.168176,1972
6.721783,1973
22.508144,1974
37.947605,1975
52.802208,1976
66.843010,1977
79.853615,1978
91.633499,1979
102.001099,1980
110.796646,1981
117.884560,1982
123.155617,1983
126.528572,1984
127.951431,1985
127.402283,1986
124.889580,1987
120.452049,1988
114.158081,1989
106.104691,1990
96.415985,1991
85.241295,1992
72.752846,1993
59.143112,1994
44.621853,1995
29.412874,1996
13.750575,1997
-2.123651,1998
-17.965147,1999
-33.529758,2000
-48.577602,2001
-62.876759,2002
-76.206841,2003
-88.362411,2004
-99.156113,2005
-108.421608,2006
-116.016075,2007
-121.822479,2008
-125.751328,2009
-127.742065,2010
-127.764023,2011
-125.816841,2012
-121.930550,2013
-116.165031,2014
-108.609154,2015
-99.379364,2016
-88.617920,2017
-76.490677,2018
-63.184544,2019
-48.904591,2020
-33.870914,2021
-18.315208,2022
-2.477224,2023
13.398938,2024
29.068594,2025
44.290237,2026
58.829269,2027
72.461609,2028
84.977158,2029
96.183022,2030
105.906487,2031
113.997696,2032
120.331947,2033
124.811615,2034
127.367661,2035
127.960686,2036
126.581551,2037
123.251511,2038
118.021896,2039
110.973297,2040
102.214355,2041
91.880058,2042
80.129684,2043
67.144341,2044
53.124146,2045
38.285191,2046
22.856178,2047
7.074899,2048
-8.815419,2049
-24.569872,2050
-39.945648,2051
-54.705772,2052
-68.622765,2053
-81.482117,2054
-93.085655,2055
-103.254532,2056
-111.832031,2057
-118.685951,2058
-123.710648,2059
-126.828697,2060
-127.992027,2061
-127.182716,2062
-124.413239,2063
-119.726273,2064
-113.194061,2065
-104.917274,2066
-95.023483,2067
-83.665169,2068
-71.017380,2069
-57.275063,2070
-42.650005,2071
-27.367617,2072
-11.663433,2073
4.220510,2074
20.039406,2075
35.549450,2076
50.511597,2077
64.695251,2078
77.881805,2079
89.868027,2080
100.469177,2081
109.521881,2082
116.886604,2083
122.449852,2084
126.125870,2085
127.858002,2086
127.619560,2087
125.414223,2088
121.275970,2089
115.268585,2090
107.484650,2091
98.044136,2092
87.092552,2093
74.798676,2094
61.351978,2095
46.959717,2096
31.843699,2097
16.236898,2098
0.379851,2099
-15.483049,2100
-31.107323,2101
-46.252163,2102
-60.684151,2103
-74.180862,2104
-86.534286,2105
-97.554016,2106
-107.070229,2107
-114.936249,2108
-121.030846,2109
-125.260086,2110
-127.558784,2111
-127.891525,2112
-126.253174,2113
-122.668976,2114
-117.194176,2115
-109.913155,2116
-100.938126,2117
-90.407410,2118
-78.483322,2119
-65.349632,2120
-51.208752,2121
-36.278637,2122
-20.789385,2123
-4.979722,2124
10.906689,2125
26.625004,2126
41.932968,2127
56.594650,2128
70.384087,2129
83.088745,2130
94.512817,2131
104.480240,2132
112.837395,2133
119.455467,2134
124.232468,2135
127.094765,2136
127.998253,2137
126.929001,2138
123.903488,2139
118.968353,2140
112.199646,2141
103.701691,2142
93.605469,2143
82.066574,2144
69.262848,2145
55.391632,2146
40.666702,2147
25.315012,2148
9.573159,2149
-6.316236,2150
-22.108284,2151
-37.559597,2152
-52.432030,2153
-66.496368,2154
-79.535851,2155
-91.349510,2156
-101.755264,2157
-110.592751,2158
-117.725754,2159
-123.044334,2160
-126.466537,2161
-127.939606,2162
-127.440842,2163
-124.977928,2164
-120.588821,2165
-114.341179,2166
-106.331284,2167
-96.682587,2168
-85.543793,2169
-73.086578,2170
-59.502941,2171
-45.002228,2172
-29.807932,2173
-14.154228,2174
1.717623,2175
17.563004,2176
33.137695,2177
48.201664,2178
62.522739,2179
75.880196,2180
88.068176,2181
98.898827,2182
108.205223,2183
115.843933,2184
121.697235,2185
125.674911,2186
127.715660,2187
127.788025,2188
125.890892,2189
122.053497,2190
116.334984,2191
108.823494,2192
99.634789,2193
88.910492,2194
76.815887,2195
63.537373,2196
49.279610,2197
34.262341,2198
18.717010,2199
2.883209,2200
-12.995029,2201
-28.672985,2202
-43.909027,2203
-58.468330,2204
-72.126511,2205
-84.673058,2206
-95.914604,2207
-105.677895,2208
-113.812454,2209
-120.192909,2210
-124.720917,2211
-127.326706,2212
-127.970108,2213
-126.641197,2214
-123.360474,2215
-118.178482,2216
-111.175102,2217
-102.458267,2218
-92.162315,2219
-80.445946,2220
-67.489716,2221
-53.493324,2222
-38.672482,2223
-23.255610,2224
-7.480316,2225
8.410266,2226
24.171227,2227
39.559654,2228
54.338383,2229
68.279633,2230
81.168541,2231
92.806465,2232
103.014030,2233
111.633919,2234
118.533287,2235
123.605789,2236
126.773247,2237
127.986855,2238
127.227890,2239
124.508072,2240
119.869301,2241
113.383072,2242
105.149368,2243
95.295067,2244
83.972061,2245
71.354866,2246
57.637924,2247
43.032658,2248
27.764162,2249
12.067758,2250
-3.814637,2251
-19.638241,2252
-35.159172,2253
-50.138226,2254
-64.344536,2255
-77.559158,2256
-89.578415,2257
-100.217072,2258
-109.311157,2259
-116.720520,2260
-122.330956,2261
-126.056000,2262
-127.838242,2263
-127.650208,2264
-125.494797,2265
-121.405243,2266
-115.444557,2267
-107.704613,2268
-98.304703,2269
-87.389694,2270
-75.127823,2271
-61.708057,2272
-47.337238,2273
-32.236843,2274
-16.639608,2275
-0.785921,2276
15.079881,2277
30.713266,2278
45.873295,2279
60.326309,2280
73.849564,2281
86.234634,2282
97.290634,2283
106.847168,2284
114.756950,2285
120.898071,2286
125.175880,2287
127.524460,2288
127.907593,2289
126.319397,2290
122.784325,2291
117.356880,2292
110.120705,2293
101.187325,2294
90.694420,2295
78.803711,2296
65.698463,2297
51.580654,2298
36.667873,2299
21.189960,2300
5.385463,2301
-10.502038,2302
-26.227678,2303
-41.549091,2304
-56.230141,2305
-70.044563,2306
-82.779434,2307
-94.238495,2308
-104.245132,2309
-112.645111,2310
-119.308990,2311
-124.134041,2312
-127.045914,2313
-127.999733,2314
-126.980782,2315
-124.004776,2316
-119.117584,2317
-112.394524,2318
-103.939209,2319
-93.881966,2320
-82.377785,2321
-69.603989,2322
-55.757431,2323
-41.051533,2324
-25.712936,2325
-9.978047,2326
5.910626,2327
21.708204,2328
37.171211,2329
52.061325,2330
66.149055,2331
79.217285,2332
91.064598,2333
101.508408,2334
110.387741,2335
117.565758,2336
122.931824,2337
126.403236,2338
127.926491,2339
127.478111,2340
125.065018,2341
120.724388,2342
114.523125,2343
106.556808,2344
96.948212,2345
85.845436,2346
73.419579,2347
59.862171,2348
45.382149,2349
30.202690,2350
14.557739,2351
-1.311579,2352
-17.160683,2353
-32.745300,2354
-47.825245,2355
-62.168091,2356
-75.552788,2357
-87.773056,2358
-98.640533,2359
-107.987747,2360
-115.670631,2361
-121.570770,2362
-125.597237,2363
-127.687965,2364
-127.810738,2365
-125.963669,2366
-122.175209,2367
-116.503769,2368
-109.036736,2369
-99.889206,2370
-89.202164,2371
-77.140320,2372
-63.889568,2373
-49.654137,2374
-34.653423,2375
-19.118624,2376
-3.289164,2377
12.590989,2378
28.277086,2379
43.527370,2380
58.106804,2381
71.790680,2382
84.368103,2383
95.645226,2384
105.448235,2385
113.626060,2386
120.052650,2387
124.628967,2388
127.284470,2389
127.978241,2390
126.699577,2391
123.468185,2392
118.333885,2393
111.375786,2394
102.701149,2395
92.443649,2396
80.761391,2397
67.834419,2398
53.861965,2399
39.059383,2400
23.654806,2401
7.885657,2402
-8.005029,2403
-23.772339,2404
-39.173264,2405
-53.970440,2406
-67.935814,2407
-80.854149,2408
-92.526337,2409
-102.772484,2410
-111.434685,2411
-118.379425,2412
-123.499680,2413
-126.716522,2414
-127.980385,2415
-127.271790,2416
-124.601646,2417
-120.011116,2418
-113.570946,2419
-105.380394,2420
-95.565697,2421
-84.278122,2422
-71.691628,2423
-58.000210,2424
-43.414879,2425
-28.160427,2426
-12.471961,2427
3.408726,2428
19.236876,2429
34.768543,2430
49.764351,2431
63.993179,2432
77.235725,2433
89.287903,2434
99.963951,2435
109.099335,2436
116.553253,2437
122.210831,2438
125.984863,2439
127.817184,2440
127.679565,2441
125.574112,2442
121.533287,2443
115.619370,2444
107.923492,2445
98.564270,2446
87.685959,2447
75.456215,2448
62.063515,2449
47.714283,2450
32.629665,2451
17.042152,2452
1.191982,2453
-14.676559,2454
-30.318903,2455
-45.493965,2456
-59.967861,2457
-73.517517,2458
-85.934113,2459
-97.026268,2460
-106.623032,2461
-114.576492,2462
-120.764084,2463
-125.090424,2464
-127.488846,2465
-127.922379,2466
-126.384346,2467
-122.898445,2468
-117.518410,2469
-110.327148,2470
-101.435501,2471
-90.980515,2472
-79.123306,2473
-66.046638,2474
-51.952038,2475
-37.056744,2476
-21.590324,2477
-5.791149,2478
10.097281,2479
25.830090,2480
41.164799,2481
55.865067,2482
69.704330,2483
82.469292,2484
93.963219,2485
104.008965,2486
112.451706,2487
119.161308,2488
124.034370,2489
126.995789,2490
127.999916,2491
127.031288,2492
124.104820,2493
119.265617,2494
112.588264,2495
104.175682,2496
94.157516,2497
82.688171,2498
69.944420,2499
56.122673,2500
41.435947,2501
26.110601,2502
10.382833,2503
-5.504957,2504
-21.307903,2505
-36.782448,2506
-51.690094,2507
-65.801079,2508
-78.897926,2509
-90.778778,2510
-101.260529,2511
-110.181625,2512
-117.404579,2513
-122.818069,2514
-126.338654,2515
-127.912086,2516
-127.514099,2517
-125.150841,2518
-120.858734,2519
-114.703918,2520
-106.781265,2521
-97.212868,2522
-86.146210,2523
-73.751846,2524
-60.220798,2525
-45.761616,2526
-30.597145,2527
-14.961104,2528
0.905520,2529
16.758188,2530
32.352577,2531
47.448338,2532
61.812817,2533
75.224625,2534
87.477043,2535
98.381256,2536
107.769188,2537
115.496162,2538
121.443085,2539
125.518295,2540
127.658989,2541
127.832169,2542
126.035179,2543
122.295700,2544
116.671371,2545
109.248886,2546
100.142624,2547
89.492943,2548
77.463974,2549
64.241119,2550
50.028160,2551
35.044155,2552
19.520044,2553
3.695086,2554
-12.186822,2555
-27.880905,2556
-43.145279,2557
-57.744690,2558
-71.454124,2559
-84.062294,2560
-95.374878,2561
-105.217522,2562
-113.438530,2563
-119.911194,2564
-124.535759,2565
-127.240952,2566
-127.985085,2567
-126.756676,2568
-123.574661,2569
-118.488091,2570
-111.575356,2571
-102.942993,2572
-92.724052,2573
-81.076027,2574
-68.178436,2575
-54.230068,2576
-39.445892,2577
-24.053766,2578
-8.290918,2579
7.599710,2580
23.373211,2581
38.786476,2582
53.601959,2583
67.591316,2584
80.538940,2585
92.245277,2586
102.529907,2587
111.234329,2588
118.224380,2589
123.392326,2590
126.658524,2591
127.972633,2592
127.314400,2593
124.693970,2594
120.151726,2595
113.757675,2596
105.610359,2597
95.835365,2598
84.583328,2599
72.027672,2600
58.361908,2601
43.796661,2602
28.556410,2603
12.876039,2604
-3.002779,2605
-18.835318,2606
-34.377563,2607
-49.389973,2608
-63.641174,2609
-76.911522,2610
-88.996490,2611
-99.709831,2612
-108.886414,2613
-116.384819,2614
-122.089470,2615
-125.912453,2616
-127.794846,2617
-127.707634,2618
-125.652168,2619
-121.660118,2620
-115.793015,2621
-108.141281,2622
-98.822853,2623
-87.981346,2624
-75.783844,2625
-62.418350,2626
-48.090847,2627
-33.022156,2628
-17.444523,2629
-1.598031,2630
14.273091,2631
29.924232,2632
45.114178,2633
59.608810,2634
73.184738,2635
85.632729,2636
96.760925,2637
106.397820,2638
114.394890,2639
120.628876,2640
125.003708,2641
127.451950,2642
127.935875,2643
126.448021,2644
123.011330,2645
117.678749,2646
110.532486,2647
101.682663,2648
91.265686,2649
79.442108,2650
66.394142,2651
52.322899,2652
37.445240,2653
21.990471,2654
6.196777,2655
-9.692423,2656
-25.432241,2657
-40.780090,2658
-55.499428,2659
-69.363396,2660
-82.158325,2661
-93.687004,2662
-103.771759,2663
-112.257164,2664
-119.012428,2665
-123.933456,2666
-126.944382,2667
-127.998825,2668
-127.080513,2669
-124.203606,2670
-119.412445,2671
-112.780876,2672
-104.411102,2673
-94.432121,2674
-82.997726,2675
-70.284157,2676
-56.487350,2677
-41.819946,2678
-26.508005,2679
-10.787517,2680
5.099232,2681
20.907391,2682
36.393318,2683
51.318344,2684
65.452438,2685
78.577766,2686
90.492043,2687
101.011627,2688
109.974396,2689
117.242218,2690
122.703079,2691
126.272804,2692
127.896393,2693
127.548813,2694
125.235413,2695
120.991867,2696
114.883560,2697
107.004639,2698
97.476547,2699
86.446121,2700
74.083366,2701
60.578819,2702
46.140621,2703
30.991291,2704
15.364318,2705
-0.499453,2706
-16.355528,2707
-31.959526,2708
-47.070957,2709
-61.456921,2710
-74.895699,2711
-87.180161,2712
-98.120987,2713
-107.549545,2714
-115.320534,2715
-121.314171,2716
-125.438087,2717
-127.628723,2718
-127.852318,2719
-126.105423,2720
-122.414955,2721
-116.837807,2722
-109.459930,2723
-100.395027,2724
-89.782822,2725
-77.786858,2726
-64.592018,2727
-50.401680,2728
-35.434536,2729
-19.921270,2730
-4.100971,2731
11.782533,2732
27.484442,2733
42.762753,2734
57.381996,2735
71.116859,2736
83.755646,2737
95.103577,2738
104.985748,2739
113.249847,2740
119.768524,2741
124.441299,2742
127.196159,2743
127.990639,2744
126.812500,2745
123.679893,2746
118.641106,2747
111.773796,2748
103.183807,2749
93.003517,2750
81.389847,2751
68.521767,2752
54.597622,2753
39.832001,2754
24.452482,2755
8.696096,2756
-7.194316,2757
-22.973848,2758
-38.399303,2759
-53.232937,2760
-67.246132,2761
-80.222916,2762
-91.963287,2763
-102.286301,2764
-111.032852,2765
-118.068138,2766
-123.283737,2767
-126.599251,2768
-127.963593,2769
-127.355736,2770
-124.785034,2771
-120.291122,2772
-113.943253,2773
-105.839264,2774
-96.104065,2775
-84.887680,2776
-72.362991,2777
-58.723022,2778
-44.178005,2779
-28.952105,2780
-13.279987,2781
2.594167,2782
18.428354,2783
33.978611,2784
49.005356,2785
63.277069,2786
76.573868,2787
88.690880,2788
99.441422,2789
108.659859,2790
116.204155,2791
121.958084,2792
125.832993,2793
127.769173,2794
127.736794,2795
125.736366,2796
121.798698,2797
115.984459,2798
108.383240,2799
99.112144,2800
88.314018,2801
76.155220,2802
62.823097,2803
48.523048,2804
33.475395,2805
17.911987,2806
2.072605,2807
-13.798710,2808
-29.457426,2809
-44.662289,2810
-59.179031,2811
-72.783997,2812
-85.267570,2813
-96.437416,2814
-106.121445,2815
-114.170441,2816
-120.460396,2817
-124.894409,2818
-127.404152,2819
-127.950974,2820
-126.526428,2821
-123.152481,2822
-117.881104,2823
-110.793526,2824
-101.998932,2825
-91.632828,2826
-79.854927,2827
-66.846687,2828
-52.808540,2829
-37.956760,2830
-22.520176,2831
-6.736622,2832
9.150723,2833
24.897083,2834
40.259850,2835
55.002331,2836
68.897385,2837
81.730919,2838
93.305222,2839
103.441963,2840
111.984955,2841
118.802582,2842
123.789810,2843
126.869781,2844
127.995064,2845
127.148308,2846
124.342560,2847
119.621056,2848
113.056526,2849
104.750130,2850
94.829834,2851
83.448479,2852
70.781425,2853
57.023834,2854
42.387669,2855
27.098431,2856
11.391685,2857
-4.490574,2858
-20.303646,2859
-35.803898,2860
-50.752514,2861
-64.919182,2862
-78.085632,2863
-90.049004,2864
-100.624977,2865
-109.650620,2866
-116.986855,2867
-122.520653,2868
-126.166771,2869
-127.869019,2870
-127.601166,2871
-125.367355,2872
-121.201988,2873
-115.169250,2874
-107.362091,2875
-97.900780,2876
-86.931107,2877
-74.622070,2878
-61.163326,2879
-46.762230,2880
-31.640665,2881
-16.031605,2882
-0.175545,2883
15.683220,2884
31.300352,2885
46.435234,2886
60.854683,2887
74.336540,2888
86.673080,2889
97.674240,2890
107.170517,2891
115.015610,2892
121.088638,2893
125.296043,2894
127.572998,2895
127.884415,2896
126.225502,2897
122.621819,2898
117.128883,2899
109.831329,2900
100.841599,2901
90.298180,2902
78.363525,2903
